sample_id,label,label_name
1646,1,series_arc
1647,1,series_arc
1648,2,parallel_arc
1649,1,series_arc
1650,0,normal
1651,0,normal
1652,1,series_arc
1653,0,normal
1654,0,normal
1655,2,parallel_arc
1656,0,normal
1657,1,series_arc
1658,1,series_arc
1659,0,normal
1660,0,normal
1661,0,normal
1662,1,series_arc
1663,1,series_arc
1664,2,parallel_arc
1665,0,normal
1666,0,normal
1667,0,normal
1668,0,normal
1669,0,normal
1670,2,parallel_arc
1671,1,series_arc
1672,0,normal
1673,0,normal
1674,0,normal
1675,2,parallel_arc
1676,0,normal
1677,0,normal
1678,0,normal
1679,2,parallel_arc
1680,1,series_arc
1681,1,series_arc
1682,1,series_arc
1683,0,normal
1684,0,normal
1685,2,parallel_arc
1686,0,normal
1687,1,series_arc
1688,2,parallel_arc
1689,1,series_arc
1690,0,normal
1691,0,normal
1692,0,normal
1693,1,series_arc
1694,0,normal
1695,0,normal
1696,1,series_arc
1697,0,normal
1698,0,normal
1699,0,normal
1700,0,normal
1701,0,normal
1702,2,parallel_arc
1703,1,series_arc
1704,0,normal
1705,0,normal
1706,0,normal
1707,0,normal
1708,0,normal
1709,1,series_arc
1710,0,normal
1711,0,normal
1712,1,series_arc
1713,0,normal
1714,0,normal
1715,0,normal
1716,0,normal
1717,1,series_arc
1718,0,normal
1719,0,normal
1720,0,normal
1721,2,parallel_arc
1722,0,normal
1723,0,normal
1724,0,normal
1725,2,parallel_arc
1726,0,normal
1727,0,normal
1728,0,normal
1729,1,series_arc
1730,0,normal
1731,0,normal
1732,2,parallel_arc
1733,1,series_arc
1734,2,parallel_arc
1735,2,parallel_arc
1736,2,parallel_arc
1737,2,parallel_arc
1738,0,normal
1739,0,normal
1740,2,parallel_arc
1741,0,normal
1742,0,normal
1743,0,normal
1744,0,normal
1745,0,normal
1746,2,parallel_arc
1747,0,normal
1748,0,normal
1749,2,parallel_arc
1750,0,normal
1751,0,normal
1752,2,parallel_arc
1753,0,normal
1754,0,normal
1755,1,series_arc
1756,0,normal
1757,0,normal
1758,2,parallel_arc
1759,0,normal
1760,2,parallel_arc
1761,0,normal
1762,0,normal
1763,0,normal
1764,0,normal
1765,2,parallel_arc
1766,0,normal
1767,1,series_arc
1768,1,series_arc
1769,0,normal
1770,0,normal
1771,0,normal
1772,0,normal
1773,0,normal
1774,0,normal
1775,0,normal
1776,0,normal
1777,0,normal
1778,1,series_arc
1779,0,normal
1780,1,series_arc
1781,1,series_arc
1782,0,normal
1783,0,normal
1784,0,normal
1785,1,series_arc
1786,1,series_arc
1787,0,normal
1788,1,series_arc
1789,2,parallel_arc
1790,0,normal
1791,1,series_arc
1792,0,normal
1793,0,normal
1794,0,normal
1795,0,normal
1796,1,series_arc
1797,2,parallel_arc
1798,0,normal
1799,1,series_arc
1800,0,normal
1801,1,series_arc
1802,0,normal
1803,1,series_arc
1804,2,parallel_arc
1805,0,normal
1806,1,series_arc
1807,1,series_arc
1808,2,parallel_arc
1809,0,normal
1810,0,normal
1811,0,normal
1812,0,normal
1813,0,normal
1814,0,normal
1815,0,normal
1816,1,series_arc
1817,2,parallel_arc
1818,1,series_arc
1819,0,normal
1820,1,series_arc
1821,0,normal
1822,0,normal
1823,0,normal
1824,0,normal
1825,0,normal
1826,1,series_arc
1827,1,series_arc
1828,0,normal
1829,0,normal
1830,1,series_arc
1831,1,series_arc
1832,0,normal
1833,2,parallel_arc
1834,0,normal
1835,0,normal
1836,0,normal
1837,0,normal
1838,1,series_arc
1839,2,parallel_arc
1840,0,normal
1841,0,normal
1842,2,parallel_arc
1843,0,normal
1844,1,series_arc
1845,0,normal
1846,0,normal
1847,1,series_arc
1848,2,parallel_arc
1849,0,normal
1850,1,series_arc
1851,0,normal
1852,0,normal
1853,2,parallel_arc
1854,2,parallel_arc
1855,0,normal
1856,0,normal
1857,0,normal
1858,0,normal
1859,0,normal
1860,1,series_arc
1861,2,parallel_arc
1862,0,normal
1863,0,normal
1864,1,series_arc
1865,2,parallel_arc
1866,1,series_arc
1867,0,normal
1868,2,parallel_arc
1869,1,series_arc
1870,0,normal
1871,1,series_arc
1872,2,parallel_arc
1873,1,series_arc
1874,1,series_arc
1875,0,normal
1876,0,normal
1877,0,normal
1878,1,series_arc
1879,0,normal
1880,2,parallel_arc
1881,0,normal
1882,0,normal
1883,0,normal
1884,1,series_arc
1885,0,normal
1886,0,normal
1887,0,normal
1888,0,normal
1889,2,parallel_arc
1890,0,normal
1891,0,normal
1892,0,normal
1893,0,normal
1894,0,normal
1895,0,normal
1896,0,normal
1897,0,normal
1898,0,normal
1899,1,series_arc
1900,0,normal
1901,0,normal
1902,0,normal
1903,1,series_arc
1904,0,normal
1905,0,normal
1906,0,normal
1907,0,normal
1908,1,series_arc
1909,0,normal
1910,0,normal
1911,0,normal
1912,0,normal
1913,1,series_arc
1914,0,normal
1915,0,normal
1916,0,normal
1917,0,normal
1918,0,normal
1919,1,series_arc
1920,0,normal
1921,0,normal
1922,0,normal
1923,0,normal
1924,0,normal
1925,2,parallel_arc
1926,0,normal
1927,1,series_arc
1928,1,series_arc
1929,1,series_arc
1930,0,normal
1931,0,normal
1932,0,normal
1933,1,series_arc
1934,0,normal
1935,0,normal
1936,2,parallel_arc
1937,0,normal
1938,1,series_arc
1939,2,parallel_arc
1940,2,parallel_arc
1941,2,parallel_arc
1942,0,normal
1943,0,normal
1944,0,normal
1945,0,normal
1946,2,parallel_arc
1947,2,parallel_arc
1948,0,normal
1949,0,normal
1950,2,parallel_arc
1951,1,series_arc
1952,1,series_arc
1953,1,series_arc
1954,1,series_arc
1955,0,normal
1956,1,series_arc
1957,0,normal
1958,1,series_arc
1959,1,series_arc
1960,2,parallel_arc
1961,0,normal
1962,0,normal
1963,1,series_arc
1964,1,series_arc
1965,0,normal
1966,0,normal
1967,1,series_arc
1968,0,normal
1969,0,normal
1970,0,normal
1971,2,parallel_arc
1972,0,normal
1973,0,normal
1974,2,parallel_arc
1975,1,series_arc
1976,1,series_arc
1977,1,series_arc
1978,0,normal
1979,0,normal
1980,0,normal
1981,0,normal
1982,1,series_arc
1983,2,parallel_arc
1984,2,parallel_arc
1985,0,normal
1986,2,parallel_arc
1987,0,normal
1988,0,normal
1989,0,normal
1990,1,series_arc
1991,0,normal
1992,0,normal
1993,1,series_arc
1994,1,series_arc
1995,2,parallel_arc
1996,0,normal
1997,2,parallel_arc
1998,2,parallel_arc
1999,0,normal
2000,0,normal
2001,0,normal
2002,1,series_arc
2003,0,normal
2004,0,normal
2005,0,normal
2006,0,normal
2007,2,parallel_arc
2008,0,normal
2009,1,series_arc
2010,0,normal
2011,1,series_arc
2012,0,normal
2013,0,normal
2014,2,parallel_arc
2015,0,normal
2016,0,normal
2017,1,series_arc
2018,2,parallel_arc
2019,0,normal
2020,1,series_arc
2021,0,normal
2022,0,normal
2023,0,normal
2024,0,normal
2025,1,series_arc
2026,0,normal
2027,0,normal
2028,0,normal
2029,1,series_arc
2030,1,series_arc
2031,0,normal
2032,0,normal
2033,0,normal
2034,1,series_arc
2035,0,normal
2036,0,normal
2037,0,normal
2038,0,normal
2039,2,parallel_arc
2040,0,normal
2041,1,series_arc
2042,0,normal
2043,0,normal
2044,0,normal
2045,0,normal
2046,0,normal
2047,0,normal
2048,0,normal
2049,1,series_arc
2050,0,normal
2051,0,normal
2052,2,parallel_arc
2053,1,series_arc
2054,2,parallel_arc
2055,2,parallel_arc
2056,1,series_arc
2057,0,normal
2058,2,parallel_arc
2059,2,parallel_arc
2060,0,normal
2061,0,normal
2062,0,normal
2063,1,series_arc
2064,1,series_arc
2065,2,parallel_arc
2066,1,series_arc
2067,0,normal
2068,0,normal
2069,0,normal
2070,2,parallel_arc
2071,0,normal
2072,0,normal
2073,0,normal
2074,0,normal
2075,0,normal
2076,0,normal
2077,0,normal
2078,0,normal
2079,1,series_arc
2080,2,parallel_arc
2081,2,parallel_arc
2082,0,normal
2083,0,normal
2084,2,parallel_arc
2085,1,series_arc
2086,0,normal
2087,0,normal
2088,0,normal
2089,1,series_arc
2090,2,parallel_arc
2091,2,parallel_arc
2092,1,series_arc
2093,0,normal
2094,0,normal
2095,0,normal
2096,2,parallel_arc
2097,0,normal
2098,2,parallel_arc
2099,1,series_arc
2100,0,normal
2101,0,normal
2102,0,normal
2103,0,normal
2104,1,series_arc
2105,2,parallel_arc
2106,0,normal
2107,0,normal
2108,0,normal
2109,0,normal
2110,0,normal
2111,0,normal
2112,0,normal
2113,0,normal
2114,1,series_arc
2115,0,normal
2116,0,normal
2117,0,normal
2118,0,normal
2119,0,normal
2120,0,normal
2121,0,normal
2122,0,normal
2123,2,parallel_arc
2124,0,normal
2125,0,normal
2126,0,normal
2127,0,normal
2128,0,normal
2129,1,series_arc
2130,0,normal
2131,1,series_arc
2132,1,series_arc
2133,1,series_arc
2134,0,normal
2135,1,series_arc
2136,0,normal
2137,0,normal
2138,0,normal
2139,0,normal
2140,0,normal
2141,0,normal
2142,1,series_arc
2143,2,parallel_arc
2144,2,parallel_arc
2145,0,normal
2146,1,series_arc
2147,0,normal
2148,0,normal
2149,1,series_arc
2150,1,series_arc
2151,2,parallel_arc
2152,0,normal
2153,0,normal
2154,0,normal
2155,0,normal
2156,0,normal
2157,0,normal
2158,0,normal
2159,1,series_arc
2160,0,normal
2161,0,normal
2162,1,series_arc
2163,1,series_arc
2164,1,series_arc
2165,0,normal
2166,1,series_arc
2167,2,parallel_arc
2168,0,normal
2169,0,normal
2170,0,normal
2171,2,parallel_arc
2172,0,normal
2173,0,normal
2174,0,normal
2175,0,normal
2176,0,normal
2177,2,parallel_arc
2178,0,normal
2179,0,normal
2180,0,normal
2181,0,normal
2182,2,parallel_arc
2183,0,normal
2184,2,parallel_arc
2185,0,normal
2186,2,parallel_arc
2187,0,normal
2188,1,series_arc
2189,1,series_arc
2190,0,normal
2191,0,normal
2192,1,series_arc
2193,0,normal
2194,0,normal
2195,2,parallel_arc
2196,0,normal
2197,0,normal
2198,0,normal
2199,0,normal
2200,0,normal
2201,0,normal
2202,1,series_arc
2203,1,series_arc
2204,1,series_arc
2205,0,normal
2206,2,parallel_arc
2207,1,series_arc
2208,0,normal
2209,0,normal
2210,1,series_arc
2211,2,parallel_arc
2212,2,parallel_arc
2213,2,parallel_arc
2214,0,normal
2215,0,normal
2216,0,normal
2217,0,normal
2218,2,parallel_arc
2219,0,normal
2220,1,series_arc
2221,0,normal
2222,1,series_arc
2223,0,normal
2224,0,normal
2225,1,series_arc
2226,0,normal
2227,2,parallel_arc
2228,0,normal
2229,2,parallel_arc
2230,0,normal
2231,0,normal
2232,0,normal
2233,0,normal
2234,0,normal
2235,0,normal
2236,0,normal
2237,2,parallel_arc
2238,1,series_arc
2239,0,normal
2240,0,normal
2241,0,normal
2242,1,series_arc
2243,0,normal
2244,0,normal
2245,0,normal
2246,0,normal
2247,0,normal
2248,0,normal
2249,0,normal
2250,0,normal
2251,1,series_arc
2252,0,normal
2253,2,parallel_arc
2254,0,normal
2255,0,normal
2256,1,series_arc
2257,0,normal
2258,0,normal
2259,0,normal
2260,0,normal
2261,1,series_arc
2262,1,series_arc
2263,0,normal
2264,0,normal
2265,0,normal
2266,0,normal
2267,0,normal
2268,0,normal
2269,0,normal
2270,0,normal
2271,0,normal
2272,0,normal
2273,0,normal
2274,0,normal
2275,0,normal
2276,1,series_arc
2277,2,parallel_arc
2278,0,normal
2279,1,series_arc
2280,0,normal
2281,2,parallel_arc
2282,0,normal
2283,0,normal
2284,0,normal
2285,2,parallel_arc
2286,2,parallel_arc
2287,1,series_arc
2288,1,series_arc
2289,0,normal
2290,1,series_arc
2291,0,normal
2292,0,normal
2293,0,normal
2294,0,normal
2295,1,series_arc
2296,0,normal
2297,0,normal
2298,0,normal
2299,2,parallel_arc
2300,2,parallel_arc
2301,0,normal
2302,0,normal
2303,0,normal
2304,1,series_arc
2305,0,normal
2306,1,series_arc
2307,1,series_arc
2308,2,parallel_arc
2309,2,parallel_arc
2310,0,normal
2311,0,normal
2312,0,normal
2313,0,normal
2314,0,normal
2315,1,series_arc
2316,0,normal
2317,0,normal
2318,2,parallel_arc
2319,1,series_arc
2320,1,series_arc
2321,0,normal
2322,1,series_arc
2323,2,parallel_arc
2324,0,normal
2325,0,normal
2326,2,parallel_arc
2327,0,normal
2328,0,normal
2329,0,normal
2330,0,normal
2331,0,normal
2332,0,normal
2333,2,parallel_arc
2334,0,normal
2335,1,series_arc
2336,1,series_arc
2337,2,parallel_arc
2338,1,series_arc
2339,0,normal
2340,2,parallel_arc
2341,0,normal
2342,0,normal
2343,0,normal
2344,0,normal
2345,0,normal
2346,0,normal
2347,0,normal
2348,1,series_arc
2349,1,series_arc
2350,0,normal
2351,2,parallel_arc
2352,0,normal
2353,0,normal
2354,1,series_arc
2355,0,normal
2356,0,normal
2357,0,normal
2358,0,normal
2359,1,series_arc
2360,0,normal
2361,2,parallel_arc
2362,0,normal
2363,2,parallel_arc
2364,0,normal
2365,0,normal
2366,2,parallel_arc
2367,1,series_arc
2368,0,normal
2369,1,series_arc
2370,0,normal
2371,1,series_arc
2372,0,normal
2373,2,parallel_arc
2374,0,normal
2375,0,normal
2376,2,parallel_arc
2377,1,series_arc
2378,1,series_arc
2379,0,normal
2380,0,normal
2381,0,normal
2382,1,series_arc
2383,0,normal
2384,0,normal
2385,1,series_arc
2386,2,parallel_arc
2387,1,series_arc
2388,0,normal
2389,0,normal
2390,0,normal
2391,1,series_arc
2392,0,normal
2393,0,normal
2394,0,normal
2395,0,normal
2396,0,normal
2397,0,normal
2398,0,normal
2399,0,normal
2400,2,parallel_arc
2401,1,series_arc
2402,0,normal
2403,0,normal
2404,0,normal
2405,1,series_arc
2406,1,series_arc
2407,1,series_arc
2408,0,normal
2409,0,normal
2410,2,parallel_arc
2411,0,normal
2412,0,normal
2413,1,series_arc
2414,1,series_arc
2415,0,normal
2416,1,series_arc
2417,0,normal
2418,0,normal
2419,1,series_arc
2420,0,normal
2421,0,normal
2422,1,series_arc
2423,0,normal
2424,0,normal
2425,0,normal
2426,0,normal
2427,0,normal
2428,1,series_arc
2429,0,normal
2430,0,normal
2431,0,normal
2432,1,series_arc
2433,2,parallel_arc
2434,0,normal
2435,2,parallel_arc
2436,0,normal
2437,0,normal
2438,0,normal
2439,0,normal
2440,0,normal
2441,0,normal
2442,0,normal
2443,0,normal
2444,1,series_arc
2445,1,series_arc
2446,2,parallel_arc
2447,1,series_arc
2448,2,parallel_arc
2449,1,series_arc
2450,2,parallel_arc
2451,1,series_arc
2452,0,normal
2453,0,normal
2454,0,normal
2455,1,series_arc
2456,2,parallel_arc
2457,0,normal
2458,0,normal
2459,1,series_arc
2460,0,normal
2461,0,normal
2462,2,parallel_arc
2463,0,normal
2464,0,normal
2465,0,normal
2466,0,normal
2467,0,normal
2468,1,series_arc
2469,0,normal
2470,0,normal
2471,0,normal
2472,0,normal
2473,0,normal
2474,0,normal
2475,1,series_arc
2476,2,parallel_arc
2477,1,series_arc
2478,2,parallel_arc
2479,1,series_arc
2480,1,series_arc
2481,0,normal
2482,0,normal
2483,2,parallel_arc
2484,1,series_arc
2485,0,normal
2486,0,normal
2487,1,series_arc
2488,0,normal
2489,0,normal
2490,0,normal
2491,0,normal
2492,0,normal
2493,2,parallel_arc
2494,0,normal
2495,0,normal
2496,1,series_arc
2497,0,normal
2498,0,normal
2499,1,series_arc
2500,0,normal
2501,0,normal
2502,0,normal
2503,1,series_arc
2504,2,parallel_arc
2505,0,normal
2506,1,series_arc
2507,0,normal
2508,0,normal
2509,0,normal
2510,2,parallel_arc
2511,2,parallel_arc
2512,0,normal
2513,0,normal
2514,0,normal
2515,0,normal
2516,0,normal
2517,1,series_arc
2518,0,normal
2519,0,normal
2520,2,parallel_arc
2521,0,normal
2522,0,normal
2523,0,normal
2524,2,parallel_arc
2525,0,normal
2526,2,parallel_arc
2527,0,normal
2528,1,series_arc
2529,0,normal
2530,0,normal
2531,2,parallel_arc
2532,1,series_arc
2533,0,normal
2534,1,series_arc
2535,2,parallel_arc
2536,0,normal
2537,0,normal
2538,0,normal
2539,0,normal
2540,0,normal
2541,0,normal
2542,2,parallel_arc
2543,0,normal
2544,0,normal
2545,0,normal
2546,2,parallel_arc
2547,0,normal
2548,0,normal
2549,2,parallel_arc
2550,2,parallel_arc
2551,0,normal
2552,0,normal
2553,0,normal
2554,1,series_arc
2555,2,parallel_arc
2556,1,series_arc
2557,0,normal
2558,1,series_arc
2559,0,normal
2560,1,series_arc
2561,2,parallel_arc
2562,0,normal
2563,0,normal
2564,2,parallel_arc
2565,0,normal
2566,1,series_arc
2567,2,parallel_arc
2568,0,normal
2569,0,normal
2570,1,series_arc
2571,1,series_arc
2572,0,normal
2573,0,normal
2574,0,normal
2575,1,series_arc
2576,1,series_arc
2577,1,series_arc
2578,2,parallel_arc
2579,0,normal
2580,0,normal
2581,0,normal
2582,2,parallel_arc
2583,1,series_arc
2584,2,parallel_arc
2585,1,series_arc
2586,0,normal
2587,0,normal
2588,2,parallel_arc
2589,0,normal
2590,2,parallel_arc
2591,0,normal
2592,1,series_arc
2593,0,normal
2594,0,normal
2595,2,parallel_arc
2596,1,series_arc
2597,1,series_arc
2598,0,normal
2599,0,normal
2600,0,normal
2601,0,normal
2602,0,normal
2603,0,normal
2604,0,normal
2605,1,series_arc
2606,0,normal
2607,0,normal
2608,0,normal
2609,0,normal
2610,0,normal
2611,0,normal
2612,2,parallel_arc
2613,2,parallel_arc
2614,1,series_arc
2615,2,parallel_arc
2616,2,parallel_arc
2617,2,parallel_arc
2618,1,series_arc
2619,2,parallel_arc
2620,1,series_arc
2621,0,normal
2622,0,normal
2623,1,series_arc
2624,0,normal
2625,1,series_arc
2626,0,normal
2627,0,normal
2628,0,normal
2629,0,normal
2630,0,normal
2631,0,normal
2632,0,normal
2633,0,normal
2634,2,parallel_arc
2635,0,normal
2636,1,series_arc
2637,2,parallel_arc
2638,0,normal
2639,2,parallel_arc
2640,0,normal
2641,0,normal
2642,0,normal
2643,1,series_arc
2644,1,series_arc
2645,2,parallel_arc
2646,0,normal
2647,0,normal
2648,0,normal
2649,0,normal
2650,0,normal
2651,1,series_arc
2652,1,series_arc
2653,0,normal
2654,0,normal
2655,1,series_arc
2656,1,series_arc
2657,1,series_arc
2658,1,series_arc
2659,1,series_arc
2660,2,parallel_arc
2661,1,series_arc
2662,1,series_arc
2663,0,normal
2664,1,series_arc
2665,2,parallel_arc
2666,1,series_arc
2667,0,normal
2668,0,normal
2669,0,normal
2670,0,normal
2671,0,normal
2672,1,series_arc
2673,2,parallel_arc
2674,0,normal
2675,0,normal
2676,0,normal
2677,0,normal
2678,0,normal
2679,1,series_arc
2680,0,normal
2681,1,series_arc
2682,1,series_arc
2683,1,series_arc
2684,2,parallel_arc
2685,0,normal
2686,0,normal
2687,1,series_arc
2688,0,normal
2689,2,parallel_arc
2690,0,normal
2691,0,normal
2692,1,series_arc
2693,1,series_arc
2694,1,series_arc
2695,1,series_arc
2696,1,series_arc
2697,0,normal
2698,0,normal
2699,0,normal
2700,1,series_arc
2701,0,normal
2702,0,normal
2703,0,normal
2704,0,normal
2705,2,parallel_arc
2706,0,normal
2707,1,series_arc
2708,1,series_arc
2709,0,normal
2710,1,series_arc
2711,0,normal
2712,0,normal
2713,1,series_arc
2714,0,normal
2715,0,normal
2716,0,normal
2717,1,series_arc
2718,0,normal
2719,0,normal
2720,0,normal
2721,0,normal
2722,1,series_arc
2723,0,normal
2724,0,normal
2725,0,normal
2726,0,normal
2727,0,normal
2728,0,normal
2729,1,series_arc
2730,0,normal
2731,2,parallel_arc
2732,2,parallel_arc
2733,0,normal
2734,0,normal
2735,0,normal
2736,1,series_arc
2737,0,normal
2738,0,normal
2739,0,normal
2740,2,parallel_arc
2741,0,normal
2742,2,parallel_arc
2743,0,normal
2744,0,normal
2745,0,normal
2746,0,normal
2747,0,normal
2748,0,normal
2749,1,series_arc
2750,1,series_arc
2751,0,normal
2752,1,series_arc
2753,0,normal
2754,2,parallel_arc
2755,0,normal
2756,0,normal
2757,0,normal
2758,1,series_arc
2759,0,normal
2760,0,normal
2761,1,series_arc
2762,0,normal
2763,0,normal
2764,1,series_arc
2765,0,normal
2766,0,normal
2767,2,parallel_arc
2768,1,series_arc
2769,2,parallel_arc
2770,0,normal
2771,1,series_arc
2772,0,normal
2773,0,normal
2774,0,normal
2775,0,normal
2776,2,parallel_arc
2777,0,normal
2778,1,series_arc
2779,0,normal
2780,0,normal
2781,1,series_arc
2782,0,normal
2783,0,normal
2784,1,series_arc
2785,1,series_arc
2786,0,normal
2787,0,normal
2788,0,normal
2789,0,normal
2790,1,series_arc
2791,1,series_arc
2792,2,parallel_arc
2793,1,series_arc
2794,0,normal
2795,0,normal
2796,0,normal
2797,0,normal
2798,1,series_arc
2799,2,parallel_arc
2800,1,series_arc
2801,1,series_arc
2802,0,normal
2803,1,series_arc
2804,0,normal
2805,0,normal
2806,1,series_arc
2807,0,normal
2808,1,series_arc
2809,2,parallel_arc
2810,1,series_arc
2811,1,series_arc
2812,2,parallel_arc
2813,1,series_arc
2814,0,normal
2815,0,normal
2816,0,normal
2817,0,normal
2818,2,parallel_arc
2819,1,series_arc
2820,0,normal
2821,1,series_arc
2822,0,normal
2823,0,normal
2824,2,parallel_arc
2825,1,series_arc
2826,2,parallel_arc
2827,0,normal
2828,1,series_arc
2829,0,normal
2830,0,normal
2831,0,normal
2832,0,normal
2833,0,normal
2834,0,normal
2835,0,normal
2836,0,normal
2837,0,normal
2838,0,normal
2839,2,parallel_arc
2840,0,normal
2841,0,normal
2842,1,series_arc
2843,1,series_arc
2844,1,series_arc
2845,0,normal
2846,0,normal
2847,2,parallel_arc
2848,1,series_arc
2849,0,normal
2850,0,normal
2851,0,normal
2852,1,series_arc
2853,1,series_arc
2854,0,normal
2855,0,normal
2856,0,normal
2857,0,normal
2858,0,normal
2859,1,series_arc
2860,1,series_arc
2861,0,normal
2862,0,normal
2863,1,series_arc
2864,1,series_arc
2865,2,parallel_arc
2866,0,normal
2867,1,series_arc
2868,0,normal
2869,0,normal
2870,0,normal
2871,0,normal
2872,2,parallel_arc
2873,0,normal
2874,1,series_arc
2875,1,series_arc
2876,0,normal
2877,2,parallel_arc
2878,1,series_arc
2879,1,series_arc
2880,0,normal
2881,0,normal
2882,1,series_arc
2883,0,normal
2884,2,parallel_arc
2885,0,normal
2886,0,normal
2887,1,series_arc
2888,1,series_arc
2889,0,normal
2890,1,series_arc
2891,1,series_arc
2892,0,normal
2893,1,series_arc
2894,0,normal
2895,0,normal
2896,0,normal
2897,1,series_arc
2898,0,normal
2899,0,normal
2900,1,series_arc
2901,0,normal
2902,0,normal
2903,1,series_arc
2904,0,normal
2905,0,normal
2906,1,series_arc
2907,0,normal
2908,0,normal
2909,0,normal
2910,0,normal
2911,2,parallel_arc
2912,0,normal
2913,1,series_arc
2914,1,series_arc
2915,0,normal
2916,2,parallel_arc
2917,0,normal
2918,0,normal
2919,0,normal
2920,0,normal
2921,2,parallel_arc
2922,1,series_arc
2923,0,normal
2924,0,normal
2925,1,series_arc
2926,1,series_arc
2927,0,normal
2928,0,normal
2929,2,parallel_arc
2930,1,series_arc
2931,0,normal
2932,1,series_arc
2933,0,normal
2934,0,normal
2935,2,parallel_arc
2936,1,series_arc
2937,0,normal
2938,1,series_arc
2939,1,series_arc
2940,1,series_arc
2941,0,normal
2942,0,normal
2943,0,normal
2944,0,normal
2945,1,series_arc
2946,0,normal
2947,0,normal
2948,0,normal
2949,0,normal
2950,0,normal
2951,0,normal
2952,1,series_arc
2953,1,series_arc
2954,0,normal
2955,0,normal
2956,1,series_arc
2957,1,series_arc
2958,1,series_arc
2959,0,normal
2960,0,normal
2961,0,normal
2962,1,series_arc
2963,0,normal
2964,2,parallel_arc
2965,1,series_arc
2966,0,normal
2967,1,series_arc
2968,2,parallel_arc
2969,0,normal
2970,0,normal
2971,1,series_arc
2972,0,normal
2973,0,normal
2974,0,normal
2975,1,series_arc
2976,1,series_arc
2977,0,normal
2978,0,normal
2979,0,normal
2980,0,normal
2981,0,normal
2982,0,normal
2983,0,normal
2984,0,normal
2985,0,normal
2986,0,normal
2987,0,normal
2988,0,normal
2989,0,normal
2990,0,normal
2991,0,normal
2992,0,normal
2993,0,normal
2994,0,normal
2995,0,normal
2996,0,normal
2997,2,parallel_arc
2998,1,series_arc
2999,1,series_arc
3000,1,series_arc
3001,2,parallel_arc
3002,0,normal
3003,0,normal
3004,1,series_arc
3005,0,normal
3006,1,series_arc
3007,1,series_arc
3008,1,series_arc
3009,1,series_arc
3010,2,parallel_arc
3011,1,series_arc
3012,0,normal
3013,0,normal
3014,1,series_arc
3015,0,normal
3016,2,parallel_arc
3017,0,normal
3018,0,normal
3019,2,parallel_arc
3020,0,normal
3021,0,normal
3022,1,series_arc
3023,0,normal
3024,2,parallel_arc
3025,0,normal
3026,1,series_arc
3027,0,normal
3028,0,normal
3029,0,normal
3030,1,series_arc
3031,0,normal
3032,0,normal
3033,0,normal
3034,0,normal
3035,0,normal
3036,0,normal
3037,0,normal
3038,2,parallel_arc
3039,0,normal
3040,0,normal
3041,0,normal
3042,0,normal
3043,0,normal
3044,1,series_arc
3045,0,normal
3046,2,parallel_arc
3047,0,normal
3048,0,normal
3049,1,series_arc
3050,1,series_arc
3051,2,parallel_arc
3052,0,normal
3053,2,parallel_arc
3054,1,series_arc
3055,1,series_arc
3056,0,normal
3057,0,normal
3058,2,parallel_arc
3059,0,normal
3060,1,series_arc
3061,0,normal
3062,0,normal
3063,0,normal
3064,0,normal
3065,0,normal
3066,0,normal
3067,0,normal
3068,0,normal
3069,2,parallel_arc
3070,1,series_arc
3071,0,normal
3072,0,normal
3073,1,series_arc
3074,1,series_arc
3075,0,normal
3076,0,normal
3077,0,normal
3078,1,series_arc
3079,1,series_arc
3080,2,parallel_arc
3081,1,series_arc
3082,2,parallel_arc
3083,0,normal
3084,0,normal
3085,0,normal
3086,0,normal
3087,0,normal
3088,1,series_arc
3089,0,normal
3090,0,normal
3091,1,series_arc
3092,0,normal
3093,1,series_arc
3094,0,normal
3095,1,series_arc
3096,0,normal
3097,0,normal
3098,0,normal
3099,0,normal
3100,0,normal
3101,0,normal
3102,0,normal
3103,0,normal
3104,1,series_arc
3105,0,normal
3106,0,normal
3107,0,normal
3108,1,series_arc
3109,0,normal
3110,1,series_arc
3111,2,parallel_arc
3112,1,series_arc
3113,0,normal
3114,0,normal
3115,1,series_arc
3116,2,parallel_arc
3117,2,parallel_arc
3118,2,parallel_arc
3119,0,normal
3120,1,series_arc
3121,2,parallel_arc
3122,2,parallel_arc
3123,1,series_arc
3124,1,series_arc
3125,1,series_arc
3126,0,normal
3127,0,normal
3128,0,normal
3129,0,normal
3130,0,normal
3131,2,parallel_arc
3132,0,normal
3133,0,normal
3134,0,normal
3135,1,series_arc
3136,0,normal
3137,2,parallel_arc
3138,2,parallel_arc
3139,0,normal
3140,2,parallel_arc
3141,0,normal
3142,0,normal
3143,0,normal
3144,0,normal
3145,1,series_arc
3146,2,parallel_arc
3147,0,normal
3148,1,series_arc
3149,0,normal
3150,0,normal
3151,1,series_arc
3152,0,normal
3153,0,normal
3154,0,normal
3155,2,parallel_arc
3156,0,normal
3157,2,parallel_arc
3158,2,parallel_arc
3159,1,series_arc
3160,2,parallel_arc
3161,0,normal
3162,1,series_arc
3163,1,series_arc
3164,1,series_arc
3165,1,series_arc
3166,0,normal
3167,1,series_arc
3168,0,normal
3169,0,normal
3170,2,parallel_arc
3171,1,series_arc
3172,1,series_arc
3173,2,parallel_arc
3174,0,normal
3175,2,parallel_arc
3176,0,normal
3177,1,series_arc
3178,1,series_arc
3179,0,normal
3180,2,parallel_arc
3181,2,parallel_arc
3182,0,normal
